ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2010-11 , 2 ,MS699 ,M TECH THESIS , MS ,CONVENER DPGC,14,Click for details
2010-11 , 3 ,MS699 ,M TECH THESIS , MS ,CONVENER DPGC,0
2010-11 , 1 ,MS799 ,PHD THESIS , MS ,CONVENER DPGC,13,Click for details
2010-11 , 2 ,MS799 ,PHD THESIS , MS ,CONVENER DPGC,13,Click for details
2010-11 , 2 ,MSE100 ,INTRODUCTION TO PROFESSION , MSE ,S P MEHROTRA,90,Click for details
2010-11 , 2 ,MSE601 ,DISPLAY MATERIALS &amp; TECHNOLOGIES , MSE ,D GUPTA,5,Click for details
2010-11 , 1 ,MSE603 ,NON  EQUILIBRIUM PROCESSING OF MATERIALS , MSE ,K MONDAL,24,Click for details
2010-11 , 1 ,MSE605 ,SURFACE PHENOMENA AND CHARACTERIZATION , MSE ,K BALANI,13,Click for details
2010-11 , 1 ,MSE607 ,COMPUTING APPLICATIONS IN METALLURGY , MSE ,B DEO,37,Click for details
2010-11 , 1 ,MSE626 ,HEAT AND MASS TRANSFER , MSE ,S C KORIA,13,Click for details
2010-11 , 2 ,MSE630 ,ADVANCES IN IRON AND STEEL MAKING , MSE ,BRAHMA DEO,25,Click for details
2010-11 , 2 ,MSE646 ,X-RAY CRYSTALLOGRAPHY - I , MSE ,S SANGAL,21,Click for details
2010-11 , 2 ,MSE648 ,DIFFUSION IN SOLIDS , MSE ,SARANG INGOLE,70,Click for details
2010-11 , 2 ,MSE655 ,MODERN TRENDS IN METAL FORMING PROCESESS , MSE ,R K DUBE,8,Click for details
2010-11 , 1 ,MSE663 ,ELECTRICAL AND MAGNETIC PROPERTIES OF CERAMIC MATERIALS , MSE ,ASHISH GARG,5,Click for details
2010-11 , 2 ,MSE666 ,SCIENCE AND TECHNOLOGY OF MAGNETIC MATERIALS , MSE ,MONICA KATIYAR,5,Click for details
2010-11 , 1 ,MSE667 ,SELECTION AND DESIGNING WITH ENGINEERING MATERIALS , MSE ,ANISH UPADHYAYA,10,Click for details
2010-11 , 2 ,MSE668 ,MATERIALS FOR BIOMEDICAL APPLICATIONS , MSE ,BIKRAMJIT BASU,6,Click for details
2010-11 , 2 ,MSE670 ,SOLIDIFICATION PROCESSING , MSE ,K BISWAS,27,Click for details
2010-11 , 1 ,MSE676 ,MATERIALS FAILURE: ANALYSIS AND PREVENTION , MSE ,GOUTHAMA,15,Click for details
2010-11 , 2 ,MSE681 ,SOLAR ENERGY TECHNOLOGIES AND MATERIALS , MSE ,ASHISH GARG,11,Click for details
2010-11 , 1 ,MSE685 ,THIN FILM PHYSICS &amp; APPLICATIONS , MSE ,SARANG INGOLE,11,Click for details
2010-11 , 1 ,MSE686 ,SEMI CONDUCTOR DEVICES AND PROCESSING , MSE ,D GUPTA,20,Click for details
2010-11 , 2 ,MSE689 ,MULTI FUNCTIONAL OXIDES: THIN FILMS &amp; DEVICE , MSE ,TANMAY MAITI,13,Click for details
2010-11 , 1 ,MSE690 ,SEMINAR PARTICIPATION , MSE ,CONVENER DPGC,8,Click for details
2010-11 , 2 ,MSE690 ,SEMINAR PARTICIPATION , MSE ,CONVENER DPGC,24,Click for details
2010-11 , 1 ,MSE691 ,SEMINAR PRESENTATION , MSE ,CONVENER DPGC,28,Click for details
2010-11 , 2 ,MSE691 ,SEMINAR PRESENTATION , MSE ,CONVENER DPGC,4,Click for details
2010-11 , 2 ,MSE693 ,MATERIALS SCIENCE TECHNOLOGIES FOR APPLICATIONS IN LIFE SCIENCES , MSE ,VIVEK VERMA,12,Click for details
2010-11 , 1 ,MSE694 ,NANOSTRUCTURES AND NANOMATERIALS: CHARACTERIZATION AND PROPERTIES , MSE ,A SUBRAMANIAM,9,Click for details
2010-11 , 1 ,MSE699 ,M.TECH THESIS , MSE ,CONVENOR DPGC,8,Click for details
2010-11 , 2 ,MSE699 ,M.TECH THESIS , MSE ,CONVENER DPGC,13,Click for details
2010-11 , 1 ,MSE799 ,PH D THESIS , MSE ,CONVENOR DPGC,3,Click for details
2010-11 , 2 ,MSE799 ,PH D THESIS , MSE ,CONVENER DPGC,18,Click for details
2010-11 , 2 ,MTH100 ,INTRODUCTION TO PROFESSION , MTH ,SHOBHA MADAN,44,Click for details
2010-11 , 1 ,MTH101N ,MATHEMATICS I , MTH ,S DUTTA,778,Click for details
2010-11 , 2 ,MTH101R ,MATHEMATICS - I , MTH ,G P KAPOOR,32,Click for details
2010-11 , 1 ,MTH101S ,MATHEMATICS-I - SLOW PACED , MTH ,S MADAN,43,Click for details
2010-11 , 2 ,MTH101S ,MATHEMATICS-I - SLOW PACED , MTH ,SAMEER CHAVAN,40,Click for details
2010-11 , 2 ,MTH102N ,MATHEMATICS - II , MTH ,N NANDINI,744,Click for details
2010-11 , 3 ,MTH102N ,MATHEMATICS - II , MTH ,D BAHUGUNA,103,Click for details
2010-11 , 1 ,MTH102R ,MATHEMATICS - II , MTH ,COURSE DROPPED,0
2010-11 , 1 ,MTH201N ,LINEAR ALGEBRA , MTH ,R K S RATHORE,75,Click for details
2010-11 , 2 ,MTH202 ,DISCRETE MATHEMATICS , MTH ,DR A K MALOO,50,Click for details
2010-11 , 1 ,MTH203N ,MATHEMATICS - III , MTH ,MALAY BANERJEE,636,Click for details
2010-11 , 2 ,MTH203R ,MATHEMATICS - III , MTH ,D BAHUGUNA,48,Click for details
2010-11 , 2 ,MTH204 ,ALGEBRA I , MTH ,G SANTHANAM,67,Click for details
2010-11 , 1 ,MTH301 ,ANALYSIS - I , MTH ,R RAWAT,69,Click for details
2010-11 , 2 ,MTH302 ,MATHEMATICAL LOGIC , MTH ,DR M BANERJEE,40,Click for details
2010-11 , 2 ,MTH304 ,TOPOLOGY , MTH ,PARASAR MOHANTY,74,Click for details
2010-11 , 2 ,MTH306 ,LINEAR PROGRAMMING AND EXTENSIONS , MTH ,DR J DUTTA,83,Click for details
2010-11 , 2 ,MTH308 ,PRINCIPLES OF NUMERICAL COMPUTATION , MTH ,R K S RATHORE,97,Click for details
2010-11 , 1 ,MTH311 ,PROBABILITY THEORY - I , MTH ,NEERAJ MISRA,80,Click for details
2010-11 , 1 ,MTH401 ,THEORY OF COMPUTATION , MTH ,A ANAND,43,Click for details
2010-11 , 1 ,MTH403 ,COMPLEX ANALYSIS , MTH ,S CHAVAN,52,Click for details
2010-11 , 3 ,MTH403 ,COMPLEX ANALYSIS , MTH ,B V RATHISH KUMAR,3,Click for details
2010-11 , 2 ,MTH404 ,ANALYSIS II , MTH ,RAMA RAWAT,34,Click for details
2010-11 , 1 ,MTH405 ,FUNCTIONAL ANALYSIS , MTH ,V RAGHVENDRA,31,Click for details
2010-11 , 1 ,MTH409 ,COMPUTER PROGRAMMING AND DATA STRUCTURES , MTH ,S GHORAI,65,Click for details
2010-11 , 2 ,MTH411 ,PROBABILITY THEORY II , MTH ,NEERAJ MISHRA,33,Click for details
2010-11 , 2 ,MTH412 ,APPLIED STOCHASTIC PROCESS , MTH ,D KUNDU,70,Click for details
2010-11 , 1 ,MTH413 ,REAL AND COMPLEX ANALYSIS , MTH ,D KUNDU,32,Click for details
2010-11 , 1 ,MTH415 ,MATRIX THEORY AND LINEAR ESTIMATION , MTH ,S MITRA,42,Click for details
2010-11 , 2 ,MTH416 ,REGRESSION ANALYSIS , MTH ,SHARMISTHA MITRA,64,Click for details
2010-11 , 1 ,MTH417 ,SAMPLING THEORY , MTH ,I D DHARYAL,35,Click for details
2010-11 , 2 ,MTH418 ,INFERENCE I , MTH ,I D DHARIYAL,31,Click for details
2010-11 , 1 ,MTH421 ,ORDINARY DIFFERENTIAL EQUATIONS , MTH ,G SANTHANAM,50,Click for details
2010-11 , 1 ,MTH423 ,INTRODUCTION TO CONTINUUM MACHANICS , MTH ,PRAWAL SINHA,61,Click for details
2010-11 , 2 ,MTH424 ,PARTIAL DIFFERENTIAL EQUATIONS , MTH ,T MUTHUKUMAR,32,Click for details
2010-11 , 1 ,MTH428 ,MATHEMATICAL METHODS , MTH ,P DUTT,56,Click for details
2010-11 , 1 ,MTH506 ,OPTIMIZATION , MTH ,J DUTTA,69,Click for details
2010-11 , 2 ,MTH511 ,STATISTICAL SIMULATION AND DATA ANALYSIS , MTH ,D KUNDU,26,Click for details
2010-11 , 1 ,MTH513 ,ANALYSIS OF VARIANCE , MTH ,SHALABH,24,Click for details
2010-11 , 2 ,MTH514 ,MULTIVARIATE ANALYSIS , MTH ,SHALABH,22,Click for details
2010-11 , 1 ,MTH515 ,INFERENCE - II , MTH ,A MITRA,22,Click for details
2010-11 , 2 ,MTH516 ,NON-PARAMETRIC INFERENCE , MTH ,DR SHALABH,22,Click for details
2010-11 , 1 ,MTH517 ,TIME SERIES ANALYSIS , MTH ,A MITRA,34,Click for details
2010-11 , 1 ,MTH522 ,FINITE ELEMENT METHOD , MTH ,B V R KUMAR,12,Click for details
2010-11 , 2 ,MTH524 ,ALGORITHMS , MTH ,AKASH ANAND,66,Click for details
2010-11 , 1 ,MTH598 ,PROJECT-I , MTH ,CONVENOR DUGC,32,Click for details
2010-11 , 2 ,MTH598 ,PROJECT-I , MTH ,CONVENER DUGC,1,Click for details
2010-11 , 1 ,MTH599 ,PROJECT- II , MTH ,CONVENER DUGC,1,Click for details
2010-11 , 2 ,MTH599 ,PROJECT- II , MTH ,CONVENOR DUGC,33,Click for details
2010-11 , 2 ,MTH603 ,MATHEMATICAL MODELLING , MTH ,PRAWAL SINHA,32,Click for details
2010-11 , 2 ,MTH606 ,BIOMATHEMATICS , MTH ,PEEYUSH CHANDRA,31,Click for details
2010-11 , 1 ,MTH612 ,INTRODUCTION TO COMMUTATIVE ALGEBRA , MTH ,A K MALOO,17,Click for details
2010-11 , 1 ,MTH620 ,MEASURE THEORY , MTH ,S K RAY,19,Click for details
2010-11 , 1 ,MTH621 ,FOURIER ANALYSIS , MTH ,P MOHANTY,0
2010-11 , 2 ,MTH637 ,TOPICS IN OPERATOR THEORY AND HARMONIC ANALYSIS , MTH ,S DUTTA,7,Click for details
2010-11 , 1 ,MTH639 ,LOCALLY CONVEX SPACES , MTH ,MANJUL GUPTA,20,Click for details
2010-11 , 1 ,MTH646 ,UNIVALENT AND MULTIVALENT FUNCTIONS , MTH ,OARS,0
2010-11 , 1 ,MTH647 ,COMPLEX ANALYTIC DYNAMICS AND FRACTALS , MTH ,G P KAPOOR,8,Click for details
2010-11 , 2 ,MTH648 ,DIFFERENTIAL GEOMETRY , MTH ,APARNA DAR,66,Click for details
2010-11 , 1 ,MTH649 ,ALGEBRAIC TOPOLOGY , MTH ,N NILAKANTHAN,9,Click for details
2010-11 , 2 ,MTH653 ,INTEGRAL EQUATIONS , MTH ,V RAGHAVENDRA,10,Click for details
2010-11 , 1 ,MTH663 ,ANALYTICAL TECHNIQUES FOR PDE , MTH ,T MUTHUKUMAR,2,Click for details
2010-11 , 1 ,MTH676 ,ECONOMETRICS , MTH ,SHALABH,26,Click for details
2010-11 , 2 ,MTH677 ,SET THEORIES AND LOGICS , MTH ,DR M BANERJEE,21,Click for details
2010-11 , 2 ,MTH681 ,STATISTICAL DECISION THEORY , MTH ,DR I D DHARIYAL,5,Click for details
2010-11 , 1 ,MTH692 ,NUMERICAL SOLUTION OF ORDINARY DIFFERENTIAL EQUATIONS , MTH ,M K KADALBAJOO,11,Click for details
2010-11 , 2 ,MTH693 ,NUMERICAL SOLUTION OF PARTIAL DIFFERENTIAL EQUATIONS , MTH ,M K KADALBAJOO,8,Click for details
2010-11 , 2 ,MTH694 ,COMPUTATIONAL FLUID DYNAMICS , MTH ,B V RATHISH KUMAR,8,Click for details
2010-11 , 1 ,MTH701 ,MODAL LOGIC , MTH ,M BANERJEE,5,Click for details
2010-11 , 2 ,MTH733 ,REPRESENTATION THEORY OF LINEAR LIE GROUPS , MTH ,S K RAY,6,Click for details
2010-11 , 2 ,MTH751 ,ALGEBRA , MTH ,DR A K MALOO,5,Click for details
2010-11 , 2 ,MTH752 ,MATHEMATICAL METHODS , MTH ,MALAY BANERJEE,4,Click for details
2010-11 , 1 ,MTH753 ,ANALYSIS , MTH ,S MADAN,6,Click for details
2010-11 , 1 ,MTH754 ,PROBABILITY THEORY , MTH ,S KUNDU,0
2010-11 , 1 ,MTH799 ,RESEARCH , MTH ,CONVENER DPGC,47,Click for details
2010-11 , 2 ,MTH799 ,RESEARCH , MTH ,CONVENER DPGC,41,Click for details
2010-11 , 3 ,MTH799 ,RESEARCH , MTH ,CONVENER DPGC,0
2010-11 , 1 ,NT601 ,MATHEMATICAL METHODS , NT ,M S KALRA,0
2010-11 , 1 ,NT602 ,NUCLEAR AND REACTOR PHYSICS , NET ,OM PAL SINGH,7,Click for details
2010-11 , 1 ,NT611 ,NUCLEAR POWER ENGINEERING I , ME ,P MUNSHI,93,Click for details
2010-11 , 2 ,NT614 ,NUCLEAR POWER ENGINEERING II , NET ,O P SINGH,5,Click for details
2010-11 , 2 ,NT621 ,NUCLEAR MEASUREMENTS LABORATORY , NET ,M S KALRA,5,Click for details
2010-11 , 2 ,NT642 ,NON-DESTRUCTIVE EVALUATION , ME ,DR P MUNSHI,157,Click for details
2010-11 , 2 ,NT651 ,FAST REACTOR TECHNOLOGY , NET ,O P SINGH,13,Click for details
2010-11 , 1 ,NT699 ,M TECH THESIS , NET ,CONVENER DPGC,8,Click for details
2010-11 , 2 ,NT699 ,M TECH THESIS , NET ,CONVENER DPGC,8,Click for details
2010-11 , 3 ,NT699 ,M TECH THESIS , NET ,CONVENER DPGC,1,Click for details
2010-11 , 1 ,NT799 ,PHD THESIS , NET ,CONVENER DPGC,4,Click for details
2010-11 , 2 ,NT799 ,PHD THESIS , NET ,CONVENER DPGC,6,Click for details
2010-11 , 1 ,PE101 ,MORNING EXERCISE , SPEC ,P SHUNMUGRAJ,818,Click for details
2010-11 , 2 ,PE102 ,EVENING EXERCISE , SPEC ,P SHUNMUGARAJ,856,Click for details
2010-11 , 3 ,PE102 ,EVENING EXERCISE , SPEC ,P SHUNMUGARAJ,2,Click for details
2010-11 , 1 ,PHI141 ,INTRODUCTION TO PHILOSOPHY , HSS ,PRASHANT BAGAD,86,Click for details
2010-11 , 2 ,PHI141 ,INTRODUCTION TO PHILOSOPHY , HSS ,VINEET SAHU,93,Click for details
2010-11 , 1 ,PHI142 ,INTRODUCTION TO LOGIC , HSS ,A V R SHARMA,96,Click for details
2010-11 , 2 ,PHI446 ,PHILOSOPHY OF SCIENCE , HSS ,DR A V R SHARMA,47,Click for details
2010-11 , 1 ,PHI447 ,MORAL THINKING , HSS ,VINEET SAHU,24,Click for details
2010-11 , 2 ,PHI450 ,PHILOSOPHICAL AESTHETICS , HSS ,P BAGAD,22,Click for details
2010-11 , 2 ,PHI757 ,MORAL JUDGEMENT , HSS ,VINEET SAHU,0
2010-11 , 2 ,PHI768 ,MODAL LOGIC , HSS ,A V R SHARMA,0
2010-11 , 1 ,PHI782 ,EXISTENTIALISM , HSS ,PRASHANT BAGAD,0
2010-11 , 2 ,PHI782 ,EXISTENTIALISM , HSS ,P BAGAD,0
2010-11 , 1 ,PHI784 ,FORMAL SEMANTICS , HSS ,N GUHA,5,Click for details
2010-11 , 2 ,PHI784 ,FORMAL SEMANTICS , HSS ,N GUHA,9,Click for details
2010-11 , 1 ,PHI799 ,PHD THESIS , HSS ,CONVENER DPGC,2,Click for details
2010-11 , 2 ,PHI799 ,PHD THESIS , HSS ,CONVENER DPGC,0
2010-11 , 2 ,PHY100 ,INTRODUCTION TO PROFESSION , PHY ,A PRADHAN,27,Click for details
2010-11 , 1 ,PHY101N ,PHYSICS LAB , PHY ,SATYAJEET BANERJEE,500,Click for details
2010-11 , 2 ,PHY101N ,PHYSICS LAB , PHY ,K SHAHI,318,Click for details
2010-11 , 1 ,PHY102N ,PHYSICS-I , PHY ,T SARKAR,483,Click for details
2010-11 , 2 ,PHY102N ,PHYSICS-I , PHY ,H C VERMA,300,Click for details
2010-11 , 1 ,PHY102S ,PHYSICS-I (SLOW PACE) , PHY ,K SHAHI,44,Click for details
2010-11 , 2 ,PHY102S ,PHYSICS-I (SLOW PACE) , PHY ,K P RAJEEV,42,Click for details
2010-11 , 1 ,PHY103N ,PHYSICS - II , PHY ,G SENGUPTA,294,Click for details
2010-11 , 2 ,PHY103N ,PHYSICS - II , PHY ,AMIT DUTTA,480,Click for details
2010-11 , 1 ,PHY103R ,PHYSICS II , PHY ,S BANERJEE,112,Click for details
2010-11 , 2 ,PHY204 ,QUANTUM PHYSICS , PHY ,G SENGUPTA,24,Click for details
2010-11 , 2 ,PHY210 ,THERMAL PHYSICS , PHY ,ANJAN K GUPTA,21,Click for details
2010-11 , 2 ,PHY218 ,OPTICS LAB , PHY ,S A RAMAKRISHNA,17,Click for details
2010-11 , 1 ,PHY224 ,OPTICAL PHYSICS , PHY ,H WANARE,19,Click for details
2010-11 , 2 ,PHY303 ,PRINCIPLES OF LASERS &amp; THEIR APPLICATIONS , PHY ,H WANARE,0
2010-11 , 1 ,PHY305 ,PHYSICS OF UNIVERSE , PHY ,PANKAJ JAIN,5,Click for details
2010-11 , 1 ,PHY306 ,ORDER AND CHAOS IN NATURE , PHY ,M K VERMA,9,Click for details
2010-11 , 1 ,PHY315 ,MODERN PHYSICS LABORATORY , PHY ,ANJAN K GUPTA,16,Click for details
2010-11 , 1 ,PHY400 ,INTRODUCTION TO THE DEPARTMENT , PHY ,D SAHDEV,12,Click for details
2010-11 , 1 ,PHY401 ,CLASSICAL MECHANICS , PHY ,AMIT DUTTA,58,Click for details
2010-11 , 1 ,PHY407 ,SPECIAL &amp; GENERAL RELATIVITY , PHY ,V RAVISHANKAR,30,Click for details
2010-11 , 2 ,PHY412 ,STATISTICAL MECHANICS , PHY ,V SUBRAHMANYAM,55,Click for details
2010-11 , 1 ,PHY421 ,MATHEMATICAL METHODS I , PHY ,K BHATTACHARYA,60,Click for details
2010-11 , 2 ,PHY422 ,MATHEMATICAL METHODS II , PHY ,K BHATTACHARYA,53,Click for details
2010-11 , 1 ,PHY431 ,QUANTUM MECHANICS I , PHY ,D CHAKRABARTI,62,Click for details
2010-11 , 2 ,PHY432 ,QUANTUM MECHANICS II , PHY ,DIPANKAR CHAKRAVARTI,55,Click for details
2010-11 , 1 ,PHY441 ,ELECTRONICS , PHY ,K P RAJEEV,41,Click for details
2010-11 , 1 ,PHY461 ,EXPERIMENTAL PHYSICS I , PHY ,Z HOSSAIN,44,Click for details
2010-11 , 2 ,PHY461 ,EXPERIMENTAL PHYSICS I , PHY ,Z HOSSAIN,12,Click for details
2010-11 , 1 ,PHY462 ,EXPERIMENTAL PHYSICS II , PHY ,Z HOSSAIN,10,Click for details
2010-11 , 2 ,PHY462 ,EXPERIMENTAL PHYSICS II , PHY ,Z HOSSAIN,42,Click for details
2010-11 , 2 ,PHY473 ,COMPUTATIONAL PHYSICS , PHY ,M K VERMA,51,Click for details
2010-11 , 1 ,PHY500 ,M SC REVIEW PROJECT I , PHY ,K SHAHI,0
2010-11 , 2 ,PHY500 ,M SC REVIEW PROJECT I , PHY ,K SHAHI,12,Click for details
2010-11 , 1 ,PHY501 ,M SC REVIEW PROJECT II , PHY ,K SHAHI,10,Click for details
2010-11 , 2 ,PHY501 ,M SC REVIEW PROJECT II , PHY ,K SHAHI,0
2010-11 , 2 ,PHY502N ,M SC EXPERIMENTAL PROJECT III , PHY ,K SHAHI,11,Click for details
2010-11 , 2 ,PHY524 ,INTRO TO ATOMIC AND NUCLEAR , PHY ,H WANARE,51,Click for details
2010-11 , 1 ,PHY543 ,CONDENSED MATTER PHYSICS I , PHY ,T K GHOSH,53,Click for details
2010-11 , 1 ,PHY552 ,CLASSICAL ELECTRODYNAMICS I , PHY ,D SAHDEV,64,Click for details
2010-11 , 2 ,PHY553 ,CLASSICAL ELECTRODYNAMICS  II , PHY ,R VIJAYA,61,Click for details
2010-11 , 1 ,PHY563 ,EXPERIMENTAL PROJECT I , PHY ,Y N MOHAPATRA,37,Click for details
2010-11 , 1 ,PHY565 ,EXPERIMENTAL PROJECT II , PHY ,Y N MOHAPATRA,38,Click for details
2010-11 , 2 ,PHY566 ,EXPERIMENTAL PROJECT III , PHY ,Y N MOHAPATRA,40,Click for details
2010-11 , 2 ,PHY568 ,EXPERIMENTAL PROJECT IV , PHY ,Y N MOHAPATRA,40,Click for details
2010-11 , 1 ,PHY570 ,THEORETICAL PROJECT I , PHY ,PANKAJ JAIN,9,Click for details
2010-11 , 2 ,PHY570 ,THEORETICAL PROJECT I , PHY ,D CHOWDHURY,1,Click for details
2010-11 , 1 ,PHY571 ,THEORETICAL PROJECT II , PHY ,PANKAJ JAIN,0
2010-11 , 2 ,PHY571 ,THEORETICAL PROJECT II , PHY ,D CHOWDHURY,2,Click for details
2010-11 , 3 ,PHY571 ,THEORETICAL PROJECT II , PHY ,CONVENER DUGC,1,Click for details
2010-11 , 1 ,PHY590 ,SPECIAL TOPICS IN PHYSICS , PHY ,CONVENOR DUGC,2,Click for details
2010-11 , 2 ,PHY590 ,SPECIAL TOPICS IN PHYSICS , PHY ,CONVENER DUGC,6,Click for details
2010-11 , 1 ,PHY599 ,M.SC. PROJECT-I , PHY ,K SHAHI                                1,6,Click for details
2010-11 , 2 ,PHY599 ,M.SC. PROJECT-I , PHY ,CONVENER DUGC                          1,6,Click for details
2010-11 , 1 ,PHY601 ,REVIEW OF CLASSICAL PHYSICS I , PHY ,SUTAPA MUKHERJI,13,Click for details
2010-11 , 2 ,PHY602 ,REVIEW OF QUANTUM PHYSICS I , PHY ,S A RAMAKRISHNA,12,Click for details
2010-11 , 1 ,PHY603 ,REVIEW OF CLASSICAL PHYSICS II , PHY ,V SUBRAHMANIAM,14,Click for details
2010-11 , 2 ,PHY604 ,REVIEW OF QUANTUM PHYSICS II , PHY ,T K GHOSH,12,Click for details
2010-11 , 2 ,PHY610 ,INTRODUCTION TO BIOPHOTONICS , PHY ,A PRADHAN,15,Click for details
2010-11 , 2 ,PHY612 ,INTRODUCTION GROUP THEORY &amp; ITS APPLICATION TO QUANTUM MECH. , PHY ,V RAVISHANKAR,20,Click for details
2010-11 , 1 ,PHY615 ,NON-EQULIBRIUM STATISTICAL MECHANICS , PHY ,D CHOWDHURY,9,Click for details
2010-11 , 2 ,PHY616 ,SOFT MATTER PHYSICS , PHY ,K CHARYA,18,Click for details
2010-11 , 2 ,PHY617 ,PHYSICS OF NATURAL NANO-MACHINES , PHY ,D CHOWDHURY,14,Click for details
2010-11 , 2 ,PHY621 ,ELECTRONIC STRUCTURE OF MATERIALS , PHY ,COURSE DROPPED,0
2010-11 , 2 ,PHY625 ,COMPUTATIONAL METHODS FOR PHYSICAL SCIENCES , PHY ,M K VERMA,0
2010-11 , 1 ,PHY627 ,COMPUTATIONAL SIMULATION METHODS IN PHYSICS , PHY ,R PRASAD,9,Click for details
2010-11 , 1 ,PHY631 ,PHYSICS OF SEMICONDUCTOR NANOSTRUCTURES , PHY ,Y N MOHAPATRA,9,Click for details
2010-11 , 1 ,PHY647 ,ELECTRONICS , PHY ,K P RAJEEV,0
2010-11 , 2 ,PHY660 ,GENERAL RELATIVITY &amp; COSMOLOGY , PHY ,P JAIN,3,Click for details
2010-11 , 2 ,PHY680 ,PARTICLE PHYSICS , PHY ,TAPOBRATA SARKAR,15,Click for details
2010-11 , 1 ,PHY681 ,QUANTUM FIELD THEORY , PHY ,T SARKAR,11,Click for details
2010-11 , 1 ,PHY690A ,INTRODUCTION TO LASER AND PHYSICS , PHY ,ANJAN K GUPTA,12,Click for details
2010-11 , 1 ,PHY690B ,SPECIAL TOPICS IN PHYSICS: (ELECTROMAGNETIC METAMATERIALS AND PLASMONICS) , PHY ,S A RAMAKRISHNA,5,Click for details
2010-11 , 2 ,PHY690C ,SPECIAL TOPICS IN PHYSICS: ( INTRODUCTION TO MAGNETOHYDRODYNAMICS ) , PHY ,M K VERMA,10,Click for details
2010-11 , 2 ,PHY690R ,INTRODUCTION TO PLASMA PHYSICS , PHY ,S BHATTACHARJEE,14,Click for details
2010-11 , 2 ,PHY690T ,SUPER CONDUCTIVITY: PHYSICS AND APPLICATION , PHY ,S BANERJEE,20,Click for details
2010-11 , 1 ,PHY799 ,RESEARCH , PHY ,CONVENOR DPGC,82,Click for details
2010-11 , 2 ,PHY799 ,RESEARCH , PHY ,CONVENER DPGC,89,Click for details
2010-11 , 3 ,PHY799 ,RESEARCH , PHY ,CONVENER DPGC,0
2010-11 , 1 ,PSY151 ,INTRODUCTION TO PSYCHOLOGY , HSS ,S DIXIT,89,Click for details
2010-11 , 2 ,PSY151 ,INTRODUCTION TO PSYCHOLOGY , HSS ,L KRISHNAN,66,Click for details
2010-11 , 1 ,PSY152 ,APPLICATION OF PSYCHOLOGY TO LIFE , HSS ,K RAVI PRIYA                           1,89,Click for details
2010-11 , 1 ,PSY451 ,PSYCHOLOGY OF ADJUSTMENT , HSS ,BRAJ BHUSHAN,51,Click for details
2010-11 , 2 ,PSY451 ,PSYCHOLOGY OF ADJUSTMENT , HSS ,DR BRAJ BHUSHAN,29,Click for details
2010-11 , 1 ,PSY454 ,SOCIAL PSYCHOLOGY , HSS ,L KRISHNAN,24,Click for details
2010-11 , 2 ,PSY454 ,SOCIAL PSYCHOLOGY , HSS ,K RAVI PRIYA,22,Click for details
2010-11 , 1 ,PSY458 ,ORGANIZATIONAL AND ADMINISTRATIVE PSYCHOLOGY , HSS ,A K SINHA,45,Click for details
2010-11 , 2 ,PSY458 ,ORGANIZATIONAL AND ADMINISTRATIVE PSYCHOLOGY , HSS ,A K SINHA,42,Click for details
2010-11 , 2 ,PSY775 ,FUNDAMENTAL OF NEUROPSYCHOLOGY , HSS ,BRAJ BHUSHAN,1,Click for details
2010-11 , 2 ,PSY783 ,ADVANCED EXPERIMENTAL SOCIAL PSYCHOLOGY , HSS ,L KRISHNAN,1,Click for details
2010-11 , 2 ,PSY784 ,APPLIED SOCIAL PSYCHOLOGY , HSS ,K RAVI PRIYA,1,Click for details
2010-11 , 2 ,PSY787 ,MANAGEMENT OF ORGANIZATIONAL BEHAVIOUR , HSS ,A K SINHA,1,Click for details
2010-11 , 1 ,PSY798 ,ADVANCED COURSE IN SOCIAL COGNITION , HSS ,SHIKHA DIXIT,0
2010-11 , 1 ,PSY799 ,PHD THESIS , HSS ,CONVENER DPGC,5,Click for details
2010-11 , 2 ,PSY799 ,PHD THESIS , HSS ,CONVENER DPGC,4,Click for details
2010-11 , 2 ,SE301 ,QUANTUM PHYSICS , PHY ,G SENGUPTA,21,Click for details
2010-11 , 2 ,SE309 ,PRINCIPLES OF LASERS &amp; THEIR APPLICATIONS , PHY ,H WANARE,7,Click for details
2010-11 , 1 ,SE311 ,PHYSICS OF UNIVERSE , PHY ,PANKAJ JAIN,6,Click for details
2010-11 , 1 ,SE312 ,ORDER AND CHAOS , PHY ,M K VERMA,8,Click for details
2010-11 , 1 ,SE314 ,CLASSICAL MECHANICS , PHY ,AMIT DUTTA,8,Click for details
2010-11 , 1 ,SE315 ,SPECIAL AND GENERAL RELATIVITY , PHY ,V RAVISHANKAR,14,Click for details
2010-11 , 2 ,SE321 ,THERMAL PHYSICS , PHY ,ANJAN K GUPTA,48,Click for details
2010-11 , 2 ,SE331 ,BASIC PHYSICAL CHEMISTRY , CHM ,P SEN,342,Click for details
2010-11 , 1 ,SE332 ,BASIC ORGANIC CHEMISTRY , CHM ,R RAMPANICKER,194,Click for details
2010-11 , 3 ,SE332 ,BASIC ORGANIC CHEMISTRY , CHM ,M K GHORAI,88,Click for details
2010-11 , 1 ,SE334 ,BIOSYSTEMS , CHM ,R GURUNATH,26,Click for details
2010-11 , 2 ,SE334 ,BIOSYSTEMS , CHM ,S VERMA,0
