ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2017-18 , 2 ,MSE305A ,MATERIALS PROCESSING , MSE ,SHASHANK SHEKHAR,65,Click for details
2017-18 , 2 ,MSE312A ,FUNCTIONAL MATERIALS LABORATORY , MSE ,MONICA  KATIYAR,63,Click for details
2017-18 , 2 ,MSE314A ,PROCESS ENGINEERING LABORATORY , MSE ,DIPAK  MAZUMDAR,63,Click for details
2017-18 , 2 ,MSE315A ,MANUFACTURING PROCESSES LABORATORY , MSE ,SHASHANK SHEKHAR,62,Click for details
2017-18 , 2 ,MSE349A ,UNDER GRADUATE PROJECT I , MSE ,RAJIV  SHEKHAR,1,Click for details
2017-18 , 2 ,MSE398A ,UNDER GRADUATE PROJECT II , MSE ,RAJIV  SHEKHAR,11,Click for details
2017-18 , 2 ,MSE421A ,IRON AND STEEL MAKING , MSE ,DIPAK  MAZUMDAR,28,Click for details
2017-18 , 2 ,MSE449A ,UNDER GRADUATE PROJECT IV , MSE ,RAJIV  SHEKHAR,5,Click for details
2017-18 , 2 ,MSE497A ,UNDER GRADUATE PROJECT III , MSE ,RAJIV  SHEKHAR,2,Click for details
2017-18 , 2 ,MSE604A ,SCIENCE AND TECHNOLOGY OF THIN FILMS AND DEVICE FABRICATION , MSE ,MONICA  KATIYAR,47,Click for details
2017-18 , 2 ,MSE616A ,THERMODYNAMICS OF MATERIALS , MSE ,KALLOL  MONDAL,32,Click for details
2017-18 , 2 ,MSE617A ,MATHEMATICS AND COMPUTATIONAL METHODS , MSE ,NILESH PRAKASH GURAO,32,Click for details
2017-18 , 2 ,MSE624A ,ENERGY MATERIALS AND TECHNOLOGIES , MSE ,ASHISH GARG,59,Click for details
2017-18 , 2 ,MSE631A ,ELECTROCERAMIC MATERIALS AND APPLICATIONS , MSE ,SHOBIT OMAR,20,Click for details
2017-18 , 2 ,MSE638 ,SYMMETRY AND PROPERTIES OF CRYSTALS , MSE ,SOMNATH BHOWMICK,1,Click for details
2017-18 , 2 ,MSE638A ,SYMMETRY AND PROPERTIES OF CRYSTALS , MSE ,SOMNATH BHOWMICK,51,Click for details
2017-18 , 2 ,MSE639A ,INTERFACES AND MATERIALS PROPERTIES , MSE ,RAJDIP MUKHERJEE,51,Click for details
2017-18 , 2 ,MSE648A ,DIFFUSION IN SOLIDS , MSE ,KAUSTUBH NARHAR KULKARNI,43,Click for details
2017-18 , 2 ,MSE650A ,FUNDAMENTALS OF STEREOLOGY &amp; APPLICATIONS TO MICROSTRUTURAL ANALYSIS , MSE ,SANDEEP  SANGAL,21,Click for details
2017-18 , 2 ,MSE667A ,SELECTION AND DESIGNING WITH ENGINEERING MATERIALS , MSE ,KRISHANU  BISWAS,51,Click for details
2017-18 , 2 ,MSE676A ,MATERIALS FAILURE: ANALYSIS AND PREVENTION , MSE ,ANISH  UPADHYAYA,22,Click for details
2017-18 , 2 ,MSE690A ,SEMINAR PARTICIPATION , MSE ,SUDHANSHU SHEKHAR  SINGH,17,Click for details
2017-18 , 2 ,MSE691A ,SEMINAR PRESENTATION , MSE ,SUDHANSHU SHEKHAR  SINGH,37,Click for details
2017-18 , 2 ,MSE699 ,M.TECH THESIS , MSE ,MONICA  KATIYAR,40,Click for details
2017-18 , 2 ,MSE799 ,PH D THESIS , MSE ,MONICA  KATIYAR,84,Click for details
2017-18 , 2 ,MSO201A ,PROBABILITY AND STATISTICS , MTH ,SUBHRA SANKAR DHAR,346,Click for details
2017-18 , 2 ,MTH101A ,MATHEMATICS I , MTH ,SASMITA  PATNAIK,86,Click for details
2017-18 , 2 ,MTH102A ,MATHEMATICS - II , MTH ,ABHIJIT PAL,791,Click for details
2017-18 , 2 ,MTH204A ,ABSTRACT ALGEBRA , MTH ,Sudhanshu  Shekhar,114,Click for details
2017-18 , 2 ,MTH301A ,ANALYSIS- I , MTH ,P  SHUNMUGARAJ,47,Click for details
2017-18 , 2 ,MTH304A ,TOPOLOGY , MTH ,DEBASIS SEN,47,Click for details
2017-18 , 2 ,MTH308A ,PRINCIPLES OF NUMERICAL COMPUTATIONS , MTH ,PRAVIR DUTT,71,Click for details
2017-18 , 2 ,MTH308B ,NUMERICAL ANALYSIS AND SCIENTIFIC COMPUTING-I , MTH ,PRAVIR DUTT,54,Click for details
2017-18 , 2 ,MTH309A ,PROBABILITY THEORY , MTH ,SUBHAJIT DUTTA,45,Click for details
2017-18 , 2 ,MTH391A ,UG PROJECT (UGP-I) , MTH ,SAMEER LAXMAN  CHAVAN,3,Click for details
2017-18 , 2 ,MTH392A ,UNDER GRADUATE PROJECT II , MTH ,SAMEER LAXMAN  CHAVAN,11,Click for details
2017-18 , 2 ,MTH393A ,UG PROJECT (UGP-III) , MTH ,SAMEER LAXMAN  CHAVAN,3,Click for details
2017-18 , 2 ,MTH394A ,UNDER GRADUATE PROJECT IV , MTH ,SAMEER LAXMAN  CHAVAN,2,Click for details
2017-18 , 2 ,MTH404A ,ANALYSIS II , MTH ,T  MUTHUKUMAR,38,Click for details
2017-18 , 2 ,MTH416A ,REGRESSION ANALYSIS , MTH ,SHARMISHTHA  MITRA,59,Click for details
2017-18 , 2 ,MTH418A ,INFERENCE -I , MTH ,NEERAJ  MISRA,45,Click for details
2017-18 , 2 ,MTH421A ,ORDINARY DIFFERENTIAL EQUATIONS , MTH ,MALAY  BANERJEE,60,Click for details
2017-18 , 2 ,MTH424A ,PARTIAL DIFFERENTIAL EQUATIONS , MTH ,G  SANTHANAM,70,Click for details
2017-18 , 2 ,MTH511A ,STATISTICAL SIMULATION AND DATA ANALYSIS , MTH ,DEBASIS  KUNDU,99,Click for details
2017-18 , 2 ,MTH513A ,ANALYSIS OF VARIANCE , MTH ,SHALABH,41,Click for details
2017-18 , 2 ,MTH514A ,MULTIVARIATE ANALYSIS , MTH ,AMIT  MITRA,44,Click for details
2017-18 , 2 ,MTH516A ,NON-PARAMETRIC INFERENCE , MTH ,SUBHAJIT DUTTA,43,Click for details
2017-18 , 2 ,MTH598A ,PROJECT-I , MTH ,SAMEER LAXMAN  CHAVAN,10,Click for details
2017-18 , 2 ,MTH599A ,PROJECT-II , MTH ,SAMEER LAXMAN  CHAVAN,10,Click for details
2017-18 , 2 ,MTH611A ,ALGEBRA II , MTH ,ALOK KUMAR  MALOO,28,Click for details
2017-18 , 2 ,MTH621A ,FOURIER ANALYSIS , MTH ,PARASAR  MOHANTY,3,Click for details
2017-18 , 2 ,MTH628A ,TOPICS IN TOPOLOGY , MTH ,APARNA  DAR,92,Click for details
2017-18 , 2 ,MTH631A ,APPROXIMATION THEORY , MTH ,AKASH ANAND,28,Click for details
2017-18 , 2 ,MTH648A ,DIFFERENTIAL GEOMETRY , MTH ,ASHIS MANDAL,7,Click for details
2017-18 , 2 ,MTH649A ,ALGEBRAIC TOPOLOGY , MTH ,NANDINI  NILAKANTAN,13,Click for details
2017-18 , 2 ,MTH652A ,ADVANCED CALCULUS , MTH ,Sachin Subhash Sharma,4,Click for details
2017-18 , 2 ,MTH653A ,INTEGRAL EQUATIONS , MTH ,DHIRENDRA  BAHUGUNA,86,Click for details
2017-18 , 2 ,MTH654A ,A COURSE IN OPERATOR THEORY , MTH ,SAMEER LAXMAN  CHAVAN,4,Click for details
2017-18 , 2 ,MTH661A ,INTRODUCTION TO SHEAVES AND TOPOS THEORY , MTH ,Amit     Shekhar Kuber,4,Click for details
2017-18 , 2 ,MTH668A ,INTRODUCTION TO ANALYTIC NUMER THEORY , MTH ,SOMNATH  JHA,7,Click for details
2017-18 , 2 ,MTH697A ,PROJECT-I , MTH ,SAMEER LAXMAN  CHAVAN,2,Click for details
2017-18 , 2 ,MTH698A ,PROJECT II , MTH ,SAMEER LAXMAN  CHAVAN,2,Click for details
2017-18 , 2 ,MTH699A ,PROJECT- III , MTH ,SAMEER LAXMAN  CHAVAN,2,Click for details
2017-18 , 2 ,MTH701A ,MODAL LOGIC , MTH ,MOHUA  BANERJEE,2,Click for details
2017-18 , 2 ,MTH711A ,FINITE ELEMENT ERROR ESTIMATION , MTH ,B V R  KUMAR,5,Click for details
2017-18 , 2 ,MTH732A ,REPRESENTATION THEORY OF FINITE GROUPS , MTH ,PREENA  SAMUEL,3,Click for details
2017-18 , 2 ,MTH751A ,ALGEBRA , MTH ,SANTOSHA KUMAR PATTANAYAK,3,Click for details
2017-18 , 2 ,MTH752A ,MATHEMATICAL METHODS , MTH ,KAUSHIK BAL,3,Click for details
2017-18 , 2 ,MTH759A ,ALGEBRIC TOPOLOGY II , MTH ,Ajay Singh Ramdin Thakur,8,Click for details
2017-18 , 2 ,MTH799 ,RESEARCH , MTH ,AKASH ANAND,47,Click for details
2017-18 , 1 ,NT699 ,M TECH THESIS , NET ,CONVENER DPGC,0
2017-18 , 1 ,NT799 ,PHD THESIS , NET ,CONVENER DPGC,19,Click for details
2017-18 , 2 ,NT602A ,NUCLEAR AND REACTOR PHYSICS , NET ,PRABHAT    MUNSHI,154,Click for details
2017-18 , 2 ,NT699 ,M TECH THESIS , NET ,PANKAJ  WAHI,0
2017-18 , 2 ,NT799 ,PHD THESIS , NET ,PANKAJ  WAHI,17,Click for details
2017-18 , 1 ,PE101A ,MORNING EXERCISE , SPEC ,SPEC,848,Click for details
2017-18 , 1 ,PE102A ,EVENING EXERCISE , SPEC ,DEBAJYOTI PAUL,0
2017-18 , 1 ,PHI141A ,INTRODUCTION TO PHILOSOPHY , HSS ,PRASHANT BAGAD (HSS11),120,Click for details
2017-18 , 1 ,PHI142A ,INTRODUCTION TO LOGIC , HSS ,A V R SARMA,52,Click for details
2017-18 , 1 ,PHI446A ,PHILOSOPHY OF SCIENCE , HSS ,PHILOSE KOSHY (HS2),109,Click for details
2017-18 , 1 ,PHI447A ,MORAL THINKING , HSS ,VINEET SAHU (HS2),71,Click for details
2017-18 , 1 ,PHI751A ,TWENTIETH CENTURY PHILOSOPHY-I , HSS ,PHILOSE KOSHY,0
2017-18 , 1 ,PHI753A ,MODERN LOGIC , HSS ,A V R SARMA,0
2017-18 , 1 ,PHI757A ,MORAL JUDGEMENT , HSS ,VINEET SAHU,0
2017-18 , 1 ,PHI758A ,CONTEMPORARY EPISTEMOLOGY , HSS ,OARS,0
2017-18 , 1 ,PHI785A ,PLATO , HSS ,PRSHANT BAGAD,0
2017-18 , 1 ,PHI799 ,PHD THESIS , HSS ,CONVENER DPGC,7,Click for details
2017-18 , 1 ,PHY101A ,PHYSICS LABORATORY , PHY ,ZAKIR HUSSAIN,425,Click for details
2017-18 , 1 ,PHY102A ,PHYSICS-I , PHY ,AVINASH SINGH,472,Click for details
2017-18 , 1 ,PHY103A ,PHYSICS-II , PHY ,TARUN K GHOSH,420,Click for details
2017-18 , 1 ,PHY224A ,OPTICS , PHY ,S GHOSH,30,Click for details
2017-18 , 1 ,PHY301A ,ENERGY , PHY ,K P RAJEEV (OE),40,Click for details
2017-18 , 1 ,PHY303A ,PRINCIPLES OF LASERS &amp; THEIR APPLICATIONS , PHY ,R VIJAYA (OE),18,Click for details
2017-18 , 1 ,PHY305A ,PHYSICS OF UNIVERSE , PHY ,K BHATTACHARYA (OE),181,Click for details
2017-18 , 1 ,PHY315A ,MODERN PHYSICS LABORATORY , PHY ,R GUPTA,31,Click for details
2017-18 , 1 ,PHY400A ,INTRODUCTION TO THE DEPARTMENT , PHY ,S BHATTACHARJEE,17,Click for details
2017-18 , 1 ,PHY401A ,CLASSICAL MECHANICS I , PHY ,S M TRIPATHI,73,Click for details
2017-18 , 1 ,PHY407 ,SPECIAL &amp; GENERAL RELATIVITY , PHY ,G SENGUPTA,0
2017-18 , 1 ,PHY407A ,SPECIAL &amp; GENERAL RELATIVITY , PHY ,G SENGUPTA,40,Click for details
2017-18 , 1 ,PHY421A ,MATHEMATICAL METHODS I , PHY ,A BAGCHI,70,Click for details
2017-18 , 1 ,PHY431 ,QUANTUM MECHANICS I , PHY ,V SUBRAMANIYAM,1,Click for details
2017-18 , 1 ,PHY431A ,QUANTUM MECHANICS I , PHY ,V SUBRAMANIYAM,73,Click for details
2017-18 , 1 ,PHY441A ,ELECTRONICS , PHY ,A H KELKAR,49,Click for details
2017-18 , 1 ,PHY461A ,EXPERIMENTAL PHYSICS I , PHY ,S A RAMAKRISHNA,49,Click for details
2017-18 , 1 ,PHY462A ,EXPERIMENTAL PHYSICS II , PHY ,S A RAMAKRISHNA,10,Click for details
2017-18 , 1 ,PHY500A ,M SC REVIEW PROJECT I , PHY ,SAGAR CHAKRABORTY,0
2017-18 , 1 ,PHY501A ,M SC REVIEW PROJECT II , PHY ,SAGAR CHAKRABORTY,11,Click for details
2017-18 , 1 ,PHY502A ,M.SC. REVIEW PROJECT  III , PHY ,SAGAR CHAKRABORTY,1,Click for details
2017-18 , 1 ,PHY543 ,CONDENSED MATTER PHYSICS I , PHY ,A KUNDU,1,Click for details
2017-18 , 1 ,PHY543A ,CONDENSED MATTER PHYSICS I , PHY ,A KUNDU,42,Click for details
2017-18 , 1 ,PHY552 ,CLASSICAL ELECTRODYNAMICS I , PHY ,S NANDI,1,Click for details
2017-18 , 1 ,PHY552A ,CLASSICAL ELECTRODYNAMICS I , PHY ,S NANDI,62,Click for details
2017-18 , 1 ,PHY555A ,BACHLOR OF SCIENCE PROJECT -1 , PHY ,SAGAR CHAKRABORTY,2,Click for details
2017-18 , 1 ,PHY556A ,BACHLOR OF SCIENCE PROJECT -II , PHY ,SAGAR CHAKRABORTY,7,Click for details
2017-18 , 1 ,PHY563 ,M.SC. PROJECT I , PHY ,M K HARBOLA,1,Click for details
2017-18 , 1 ,PHY563A ,M.SC. PROJECT I , PHY ,M K HARBOLA,37,Click for details
2017-18 , 1 ,PHY565 ,M.SC. PROJECT II , PHY ,M K HARBOLA,1,Click for details
2017-18 , 1 ,PHY565A ,M.SC. PROJECT II , PHY ,M K HARBOLA,37,Click for details
2017-18 , 1 ,PHY590A ,SPECIAL TOPICS IN PHYSICS , PHY ,M K HARBOLA,0
2017-18 , 1 ,PHY598A ,M.SC. RESEARCH PROJECT I , PHY ,M K HARBOLA,3,Click for details
2017-18 , 1 ,PHY599A ,M.SC.RESEARCH PROJECT II , PHY ,M K HARBOLA,1,Click for details
2017-18 , 1 ,PHY601A ,REVIEW OF CLASSICAL MACHANICS , PHY ,S MUKHOPADHYAY,5,Click for details
2017-18 , 1 ,PHY603A ,REVIEW OF CLASSICAL ELECTRODYNAMICS , PHY ,COURSE DROPPED,0
2017-18 , 1 ,PHY605A ,REVIEW OF MATHEMATICAL METHODS IN PHYSICS , PHY ,AMIT K AGARWAL,8,Click for details
2017-18 , 1 ,PHY632A ,TRANSPORT IN MESOSCOPIC SYSTEMS , PHY ,A K GUPTA,5,Click for details
2017-18 , 1 ,PHY647A ,ELECTRONICS , PHY ,A H KELKAR,0
2017-18 , 1 ,PHY681A ,QUANTUM FIELD THEORY , PHY ,D CHAKRABORTY,17,Click for details
2017-18 , 1 ,PHY690C ,PRINCIPLES OF LASERS AND DETECTORS , PHY ,H WANARE,0
2017-18 , 1 ,PHY690G ,COHERENCE &amp; QUANTUM ENTANGLEMENT , PHY ,A K JHA,9,Click for details
2017-18 , 1 ,PHY690T ,SUPERCONDUCTIVITY AND APPLICATIONS , PHY ,S BANERJEE,19,Click for details
2017-18 , 1 ,PHY690X ,ADVANCED QUANTUM AND STATISTICAL MECHANICS , PHY ,A DUTTA,22,Click for details
2017-18 , 1 ,PHY690Y ,THERMAL PHYSICS AT NANO-SCALE , PHY ,D CHOWDHURY,5,Click for details
2017-18 , 1 ,PHY698A ,M.SC.RESEARCH PROJECT I , PHY ,M K HARBOLA,10,Click for details
2017-18 , 1 ,PHY699A ,M.SC.RESEARCH PROJECT II , PHY ,M K HARBOLA,0
2017-18 , 1 ,PHY781A ,HIGH ENERGY PHYSICS II , PHY ,J CHAKRABORTTY,4,Click for details
2017-18 , 1 ,PHY799 ,RESEARCH , PHY ,CONVENER DPGC,132,Click for details
2017-18 , 1 ,PSE601A ,INTRODUCTION TO PHOTONICS , PSE ,ASIMA PRADHAN,14,Click for details
2017-18 , 1 ,PSE602A ,PRINCIPLES OF LASERS AND DETECTORS , PSE ,H WANARE,18,Click for details
2017-18 , 1 ,PSE603A ,NUMERICAL METHODS IN OPTICS , PSE ,G RAJSHEKHAR,16,Click for details
2017-18 , 1 ,PSE699 ,M. TECH THESIS , PSE ,CONVENER DPGC,4,Click for details
2017-18 , 1 ,PSE799 ,PHD THESIS , PSE ,CONVENER DPGC,11,Click for details
2017-18 , 1 ,PSE899 ,MS - RESEARCH THESIS , PSE ,CONVENER DPGC,3,Click for details
2017-18 , 1 ,PSY151A ,INTRODUCTION TO PSYCHOLOGY , HSS ,ARK VERMA (HSS11),136,Click for details
2017-18 , 1 ,PSY152A ,APPLICATION OF PSYCHOLOGY TO LIFE , HSS ,DEVPRIYA KUMAR,101,Click for details
2017-18 , 1 ,PSY451A ,PSYCHOLOGY OF ADJUSTMENT , HSS ,BRAJ BHUSHAN (HS2),62,Click for details
2017-18 , 1 ,PSY454A ,SOCIAL PSYCHOLOGY , HSS ,COURSE DROPPED,3,Click for details
2017-18 , 1 ,PSY468A ,SOCIAL COGNITION , HSS ,SHIKHA DIXIT (HS2),85,Click for details
2017-18 , 1 ,PSY770A ,BILINGUALISM , HSS ,ARK VERMA,0
2017-18 , 1 ,PSY776A ,SEMINAR COURSE IN PSYCHOLOGY , HSS ,BRAJ BHUSHAN,2,Click for details
2017-18 , 1 ,PSY789A ,LEARNING MEMORY AND COGNITION , HSS ,DEVPRIYA KUMAR,8,Click for details
2017-18 , 1 ,PSY794A ,DISASTER MENTAL HEALTH , HSS ,KUMAR RAVI PRIYA,0
2017-18 , 1 ,PSY798A ,ADVANCED COURSE IN SOCIAL COGNITION , HSS ,SHIKHA DIXIT,0
2017-18 , 1 ,PSY799 ,PHD THESIS , HSS ,CONVENER DPGC,16,Click for details
2017-18 , 2 ,PE102A ,EVENING EXERCISE , SPEC ,DEBAJYOTI  PAUL,852,Click for details
2017-18 , 2 ,PHI447A ,MORAL THINKING , HSS ,VINEET  SAHU,59,Click for details
2017-18 , 2 ,PHI450A ,PHILOSOPHICAL AESTHETICS , HSS ,PRASHANT BHALCHANDRA  BAGAD,59,Click for details
2017-18 , 2 ,PHI455A ,PHILOSOPHICAL LOGIC , HSS ,A V RAVISHANKAR  SARMA,82,Click for details
2017-18 , 2 ,PHI752A ,PROBLEMS IN PHILOSOPHICAL AESTHETICS , HSS ,PRASHANT BHALCHANDRA  BAGAD,0
2017-18 , 2 ,PHI799 ,PHD THESIS , HSS ,SAYAN CHATTOPADHYAY,8,Click for details
2017-18 , 2 ,PHY101A ,PHYSICS LABORATORY , PHY ,ZAKIR  HOSSAIN,407,Click for details
2017-18 , 2 ,PHY102A ,PHYSICS-I , PHY ,AMIT KUMAR  AGARWAL,421,Click for details
2017-18 , 2 ,PHY103A ,PHYSICS-II , PHY ,ANAND KUMAR  JHA,437,Click for details
2017-18 , 2 ,PHY210A ,THERMAL PHYSICS , PHY ,DEBASHISH  CHOWDHURY,40,Click for details
2017-18 , 2 ,PHY226B ,RELATIVITY , PHY ,TAPOBRATA  SARKAR,44,Click for details
2017-18 , 2 ,PHY301A ,ENERGY , PHY ,K P  RAJEEV,143,Click for details
2017-18 , 2 ,PHY307A ,MODERN OPTICS , PHY ,HARSHWARDHAN  WANARE,18,Click for details
2017-18 , 2 ,PHY399A ,TECHNICAL COMMUNICATION , PHY ,M K  HARBOLA,25,Click for details
2017-18 , 2 ,PHY412 ,STATISTICAL MECHANICS , PHY ,Arijit Kundu,1,Click for details
2017-18 , 2 ,PHY412A ,STATISTICAL MECHANICS , PHY ,Arijit Kundu,70,Click for details
2017-18 , 2 ,PHY422A ,MATHEMATICAL METHODS II , PHY ,ARJUN  BAGCHI,59,Click for details
2017-18 , 2 ,PHY432A ,QUANTUM MECHANICS II , PHY ,V  SUBRAHMANYAM,55,Click for details
2017-18 , 2 ,PHY461A ,EXPERIMENTAL PHYSICS I , PHY ,S ANANTHA  RAMAKRISHNA,17,Click for details
2017-18 , 2 ,PHY462A ,EXPERIMENTAL PHYSICS II , PHY ,S ANANTHA  RAMAKRISHNA,35,Click for details
2017-18 , 2 ,PHY473A ,COMPUTATIONAL PHYSICS , PHY ,MAHENDRA KUMAR  VERMA,94,Click for details
2017-18 , 2 ,PHY500A ,M SC REVIEW PROJECT I , PHY ,RAJEEV  GUPTA,15,Click for details
2017-18 , 2 ,PHY501A ,M SC REVIEW PROJECT II , PHY ,RAJEEV  GUPTA,1,Click for details
2017-18 , 2 ,PHY502A ,M.SC. REVIEW PROJECT  III , PHY ,RAJEEV  GUPTA,11,Click for details
2017-18 , 2 ,PHY524 ,INTRODUCTION TO ATOMIC AND NUCLEAR PHYSICS , PHY ,TARUN KANTI  GHOSH,1,Click for details
2017-18 , 2 ,PHY524A ,INTRODUCTION TO ATOMIC AND NUCLEAR PHYSICS , PHY ,TARUN KANTI  GHOSH,28,Click for details
2017-18 , 2 ,PHY526A ,NUCLEAR AND PARTICLE PHYSICS , PHY ,ADITYA HEMCHANDRA  KELKAR,44,Click for details
2017-18 , 2 ,PHY553 ,CLASSICAL ELECTRODYNAMICS  II , PHY ,KAUSHIK  BHATTACHARYA,1,Click for details
2017-18 , 2 ,PHY553A ,CLASSICAL ELECTRODYNAMICS  II , PHY ,KAUSHIK  BHATTACHARYA,19,Click for details
2017-18 , 2 ,PHY556A ,BACHLOR OF SCIENCE PROJECT -II , PHY ,M K  HARBOLA,0
2017-18 , 2 ,PHY557A ,BATCHLOR OF SCIENCE PROJECT -III , PHY ,Y N  MOHAPATRA,14,Click for details
2017-18 , 2 ,PHY558A ,BATCHLOR OF SCIENCE PROJECT -IV , PHY ,Y N  MOHAPATRA,1,Click for details
2017-18 , 2 ,PHY566A ,M.SC. PROJECT III , PHY ,SATYAJIT  BANERJEE,34,Click for details
2017-18 , 2 ,PHY568A ,M.SC. PROJECT IV , PHY ,SATYAJIT  BANERJEE,34,Click for details
2017-18 , 2 ,PHY590A ,SPECIAL TOPICS IN PHYSICS , PHY ,M K  HARBOLA,0
2017-18 , 2 ,PHY599A ,M.SC.RESEARCH PROJECT II , PHY ,SHIBABRATA  NANDI,1,Click for details
2017-18 , 2 ,PHY602A ,REVIEW OF QUANTUM MECHANICS , PHY ,SOUMIK  MUKHOPADHYAY,8,Click for details
2017-18 , 2 ,PHY604A ,REVIEW OF STATISTICAL MECHANICS , PHY ,AMIT  DUTTA,8,Click for details
2017-18 , 2 ,PHY606A ,SOFT MATTER: CONCEPTS AND METHODS , PHY ,MANAS  KHAN,8,Click for details
2017-18 , 2 ,PHY680A ,PARTICLE PHYSICS , PHY ,JOYDEEP  CHAKRABORTTY,8,Click for details
2017-18 , 2 ,PHY682A ,CONCEPTS OF PLASMA PHYSICS , PHY ,SUDEEP  BHATTACHARJEE,35,Click for details
2017-18 , 2 ,PHY690M ,ADVANCED GENERAL RELATIVITY AND BLACK HOLES , PHY ,G SENGUPTA,11,Click for details
2017-18 , 2 ,PHY690N ,CORRELATED ELECTRONS AND QUANTUM MAGNETISM , PHY ,AVINASH  SINGH,12,Click for details
2017-18 , 2 ,PHY690R ,ASTROPHYSICS , PHY ,PANKAJ    JAIN,65,Click for details
2017-18 , 2 ,PHY690V ,PHOTONIC DEVICES , PHY ,VIJAYA  RAMARAO,17,Click for details
2017-18 , 2 ,PHY699 ,M.SC.RESEARCH PROJECT II , PHY ,SHIBABRATA  NANDI,0
2017-18 , 2 ,PHY699A ,M.SC.RESEARCH PROJECT II , PHY ,SHIBABRATA  NANDI,13,Click for details
2017-18 , 2 ,PHY781A ,HIGH ENERGY PHYSICS II , PHY ,DIPANKAR  CHAKRABORTI,8,Click for details
2017-18 , 2 ,PHY799 ,RESEARCH , PHY ,SUDEEP  BHATTACHARJEE,128,Click for details
2017-18 , 2 ,PSE604A ,PHOTONICS SYSTEMS AND APPLICATIONS , PSE ,SAURABH MANI  TRIPATHI,12,Click for details
2017-18 , 2 ,PSE605A ,PHOTONICS LAB TECHNIQUES , PSE ,ASIMA  PRADHAN,10,Click for details
2017-18 , 2 ,PSE606A ,RESEARCH IN PHOTONICS AND LASERS , PSE ,VIJAYA  RAMARAO,8,Click for details
2017-18 , 2 ,PSE699 ,M. TECH THESIS , PSE ,RAJSHEKHAR  GANNAVARPU,5,Click for details
2017-18 , 2 ,PSE799 ,PHD THESIS , PSE ,RAJSHEKHAR  GANNAVARPU,12,Click for details
2017-18 , 2 ,PSE899 ,MS - RESEARCH THESIS , PSE ,RAJSHEKHAR  GANNAVARPU,2,Click for details
2017-18 , 2 ,PSO201A ,QUANTUM PHYSICS , PHY ,ANJAN KUMAR  GUPTA,133,Click for details
2017-18 , 2 ,PSY152A ,APPLICATION OF PSYCHOLOGY TO LIFE , HSS ,KUMAR RAVI  PRIYA,79,Click for details
2017-18 , 2 ,PSY451A ,PSYCHOLOGY OF ADJUSTMENT , HSS ,BRAJ  BHUSHAN,58,Click for details
2017-18 , 2 ,PSY454A ,SOCIAL PSYCHOLOGY , HSS ,DEVPRIYA KUMAR,87,Click for details
2017-18 , 2 ,PSY499 ,PSYCHOLOGY OF LANGUAGE , HSS ,ARK VERMA,0
2017-18 , 2 ,PSY499A ,PSYCHOLOGY OF LANGUAGE , HSS ,ARK VERMA,141,Click for details
2017-18 , 2 ,PSY772A ,HUMAN PERCEPTUAL PROCESS , HSS ,DEVPRIYA KUMAR,9,Click for details
2017-18 , 2 ,PSY774A ,QUALITATIVE RESEARCH : THEORY AND PRACTICE , HSS ,KUMAR RAVI  PRIYA,0
2017-18 , 2 ,PSY775A ,FUNDAMENTAL OF NEUROPSYCHOLOGY , HSS ,BRAJ  BHUSHAN,2,Click for details
2017-18 , 2 ,PSY776A ,SEMINAR COURSE IN PSYCHOLOGY , HSS ,SHIKHA   DIXIT,1,Click for details
2017-18 , 2 ,PSY790A ,HUMAN COGNITIVE PROCESSES , HSS ,ARK VERMA,11,Click for details
2017-18 , 2 ,PSY794A ,DISASTER MENTAL HEALTH , HSS ,KUMAR RAVI  PRIYA,0
2017-18 , 2 ,PSY799 ,PHD THESIS , HSS ,SAYAN CHATTOPADHYAY,15,Click for details
2017-18 , 1 ,SOC171A ,INTRODUCTORY SOCIOLOGY , HSS ,A K SHARMA (HSS11),113,Click for details
2017-18 , 1 ,SOC171B ,INTRODUCTORY SOCIOLOGY , HSS ,B K PATTNAIK,87,Click for details
2017-18 , 1 ,SOC477A ,URBAN HABITAT AND SOCIAL INTERACTION , HSS ,COURSE DROPPED,2,Click for details
2017-18 , 1 ,SOC482A ,SOCIOLOGY OF GLOBALIZATION , HSS ,JILLET SAM (HS2),67,Click for details
2017-18 , 1 ,SOC486A ,HUMAN RIGHTS THEORY AND PRACTICE , HSS ,M JHA (HS2),63,Click for details
2017-18 , 1 ,SOC720A ,RESEARCH METHODS , HSS ,BINAY K PATTANAIK,5,Click for details
2017-18 , 1 ,SOC721A ,SOCIOLOGICAL THEORY , HSS ,MUNMUN JHA,5,Click for details
2017-18 , 1 ,SOC745A ,SOCIAL THEORY IN  LATE TWENTIETH CENTURY , HSS ,S GOHAIN,6,Click for details
2017-18 , 1 ,SOC752A ,APPLIED STATISTICS FOR SOCIOLOGISTS AND OTHER SOCIAL SCIENTISTS , HSS ,A K SHARMA,5,Click for details
2017-18 , 1 ,SOC799 ,PHD THESIS , HSS ,CONVENER DPGC,13,Click for details
2017-18 , 2 ,SOC171A ,INTRODUCTORY SOCIOLOGY , HSS ,JILLET SARAH SAM,69,Click for details
2017-18 , 2 ,SOC470A ,SOCIOLOGY OF DEVELOPMENT , HSS ,BINAY  KUMAR  PATTNAIK,125,Click for details
